customer_id,Recency,Frequency,Monetary,total_quantity,avg_price,avg_rating,total_reviews,unique_categories,avg_order_value,max_single_spend,purchase_days,weekend_purchases,engagement_score,loyalty_index,cluster,dbscan_cluster,segment_name
1945,112,2,1474.21,7,207.71499999999997,2.25,4323,2,737.105,911.68,2,1,18.83685640220797,0.017699115044247787,0,3,High-Value Customers
1947,140,1,127.18,1,127.18,1.3,4294,1,127.18,127.18,1,0,10.874768884743862,0.0070921985815602835,1,0,Occasional Buyers
1950,289,1,494.08,1,494.08,3.3,121,1,494.08,494.08,1,0,15.853269447619747,0.0034482758620689655,1,-1,Occasional Buyers
1951,526,1,271.66,1,271.66,2.6,4016,1,271.66,271.66,1,0,21.575555649334138,0.0018975332068311196,1,0,Occasional Buyers
1952,40,3,796.4200000000001,5,176.28666666666666,2.966666666666667,2484,3,265.47333333333336,401.34000000000003,3,1,23.19348288430783,0.07317073170731707,0,-1,High-Value Customers
1953,120,1,152.54,1,152.54,2.4,3276,1,152.54,152.54,1,0,19.427240756877158,0.008264462809917356,1,0,Occasional Buyers
1954,415,2,1339.06,3,446.185,3.25,2929,2,669.53,893.38,2,0,25.943962531536116,0.004807692307692308,1,-1,Occasional Buyers
1955,674,2,2813.07,7,406.295,2.25,5104,2,1406.535,1501.2,2,0,19.210445393847223,0.002962962962962963,0,-1,High-Value Customers
1956,218,2,2126.39,5,421.63,2.4,5713,2,1063.195,1710.84,2,0,20.761618998697724,0.0091324200913242,0,6,High-Value Customers
1957,253,6,4821.05,14,373.7166666666667,2.983333333333333,23416,3,803.5083333333333,1451.16,6,2,30.01596564101767,0.023622047244094488,0,-1,High-Value Customers
1958,19,2,564.75,5,131.715,2.35,5050,2,282.375,451.08,2,1,20.039252577799925,0.1,0,3,High-Value Customers
1959,399,1,654.1800000000001,3,218.06,2.4,446,1,654.1800000000001,654.1800000000001,1,0,14.646140627072565,0.0025,1,0,Occasional Buyers
1960,605,1,133.35,1,133.35,4.8,3182,1,133.35,133.35,1,1,38.71478125095404,0.0016501650165016502,1,2,Occasional Buyers
1961,359,1,1057.8600000000001,3,352.62,3.5,2640,1,1057.8600000000001,1057.8600000000001,1,0,27.576195193039965,0.002777777777777778,1,0,Occasional Buyers
1962,264,2,2101.34,5,405.97,1.55,5475,2,1050.67,1719.2,2,1,13.342601788932928,0.007547169811320755,0,-1,High-Value Customers
1967,36,2,898.98,5,187.54500000000002,2.35,6334,2,449.49,452.58,2,1,20.571535967974814,0.05405405405405406,0,3,High-Value Customers
1969,197,1,740.5,2,370.25,1.6,4704,1,740.5,740.5,1,0,13.53020968323117,0.005050505050505051,1,0,Occasional Buyers
1970,39,1,591.42,3,197.14,2.5,241,1,591.42,591.42,1,1,13.722344315391716,0.025,1,4,Occasional Buyers
1971,34,2,744.48,2,372.24,3.3499999999999996,7346,2,372.24,445.62,2,1,29.821858607827924,0.05714285714285714,0,-1,High-Value Customers
1972,74,2,561.49,3,143.72,3.5500000000000003,9355,2,280.745,548.1,2,1,32.46039460334945,0.02666666666666667,0,-1,High-Value Customers
1973,258,1,966.76,2,483.38,4.3,1104,1,966.76,966.76,1,0,30.132682639992968,0.003861003861003861,1,0,Occasional Buyers
1974,541,1,464.64,2,232.32,2.7,296,1,464.64,464.64,1,0,15.37307677476729,0.0018450184501845018,1,0,Occasional Buyers
1975,698,1,1298.72,4,324.68,2.0,1209,1,1298.72,1298.72,1,0,14.196751277181573,0.001430615164520744,1,0,Occasional Buyers
1977,177,1,119.44,4,29.86,4.1,1552,1,119.44,119.44,1,0,30.126569674909614,0.0056179775280898875,1,0,Occasional Buyers
1980,374,1,429.84,4,107.46,3.4,920,1,429.84,429.84,1,1,23.20656412326804,0.0026666666666666666,1,2,Occasional Buyers
1981,500,1,805.56,2,402.78,3.7,271,1,805.56,805.56,1,1,20.74146764529519,0.001996007984031936,1,-1,Occasional Buyers
1982,372,1,23.19,3,7.73,1.1,2061,1,23.19,23.19,1,0,8.394574831034596,0.002680965147453083,1,0,Occasional Buyers
1985,355,1,427.6,2,213.8,4.3,1449,1,427.6,427.6,1,0,31.301070992282867,0.0028089887640449437,1,0,Occasional Buyers
1986,606,1,611.48,4,152.87,4.4,4683,1,611.48,611.48,1,1,37.188393988757475,0.0016474464579901153,1,2,Occasional Buyers
1987,226,2,505.55999999999995,3,190.91,2.4,5036,2,252.77999999999997,258.08,2,0,20.45895826978956,0.00881057268722467,1,1,Occasional Buyers
1989,470,1,312.36,1,312.36,3.0,787,1,312.36,312.36,1,0,20.00849426957364,0.0021231422505307855,1,0,Occasional Buyers
1991,304,1,605.06,2,302.53,3.5,3440,1,605.06,605.06,1,1,28.50231092029118,0.003278688524590164,1,2,Occasional Buyers
1992,312,2,1430.2600000000002,4,319.58000000000004,3.0,3859,2,715.1300000000001,1186.65,2,1,24.77526738737663,0.006389776357827476,0,3,High-Value Customers
1995,428,2,1374.51,5,301.92,2.4,3953,2,687.255,874.02,2,1,19.877959208953346,0.004662004662004662,0,3,High-Value Customers
1996,261,2,365.39,2,182.695,3.3499999999999996,4624,2,182.695,264.05,2,0,28.27142602732086,0.007633587786259542,1,1,Occasional Buyers
1998,176,2,518.85,5,119.44,2.6,6080,2,259.425,395.58,2,1,22.653603531312285,0.011299435028248588,1,3,Occasional Buyers
